,raceId,driverId,startingPosition,driverStandingsId,points,position,positionText,wins,pit_times,first_lap_ranks,first_lap_change,accident
322,34,3,15,3440,17.0,13,13,0,[12.15958154 14.65769106 13.2844917 ],17,2,0
323,34,14,16,3449,8.0,16,16,0,[11.21778059  5.33929987],13,-3,0
324,34,6,17,3443,9.0,15,15,0,[3.44406222 5.10149255 3.97114112],16,-1,0
325,34,18,18,3450,3.0,18,18,0,[14.23271553 12.50327734],19,1,0
326,34,16,19,3458,0.0,20,20,0,[12.30505494  3.30766227  5.31228529],18,-1,0
327,34,21,20,3452,0.0,19,19,0,[ 6.80407096  7.71678814 11.03124329],20,0,0
328,35,13,1,373,97.0,2,2,6,[ 7.07502447 12.68091584  9.1358288 ],3,2,0
329,35,15,2,364,31.0,9,9,0,[ 8.67611793 13.21268819 14.43338472],1,-1,0
330,35,8,3,362,75.0,3,3,2,[14.84663877  4.74600824  9.44633295],5,2,0
331,35,1,4,355,98.0,1,1,5,[6.4333699  3.73852773 4.30836673],4,0,0
332,35,5,5,359,53.0,7,7,1,[5.80003374 5.39432737 9.22993191],6,1,0
333,35,4,6,358,61.0,5,5,2,[ 7.11265388  6.76855959 14.41175517],2,-4,0
334,35,20,7,376,35.0,8,8,1,[13.14187801 12.7281118   9.39714727],8,1,0
335,35,2,8,356,60.0,6,6,0,[8.58158666 6.56458311],9,1,0
336,35,7,9,361,4.0,17,17,0,[11.28752079  5.81083035  8.38188606],10,1,0
337,35,10,10,374,25.0,10,10,0,[ 6.94516893 12.24378474],11,1,0
338,35,12,11,368,19.0,12,12,0,[12.50976762  4.82508735],7,-4,0
339,35,17,12,365,21.0,11,11,0,[12.82187256 10.30747537],12,0,0
340,35,9,13,363,75.0,4,4,1,[9.65819798 8.18084926],13,0,0
341,35,14,14,366,8.0,16,16,0,[3.80866869 7.94876489],14,0,0
342,35,22,15,370,11.0,14,14,0,[ 9.70009027 12.00087467  5.11734728],16,1,0
343,35,6,16,360,9.0,15,15,0,[4.00370933 5.05138458],17,1,0
344,35,18,17,367,3.0,18,18,0,[13.39597365  3.63099646 11.21723502],19,2,0
345,35,3,18,357,17.0,13,13,0,[9.31002523 9.77392392],18,0,0
346,35,21,19,369,0.0,19,19,0,[14.24768282  7.63681542  8.76302738],15,-4,0
347,35,16,20,375,0.0,20,20,0,[11.10404705 14.98748257],20,0,0
348,36,8,1,13613,10.0,1,1,1,[14.62126228 11.4321642 ],3,2,0
349,36,4,2,13614,8.0,2,2,0,[ 3.07024667 12.72888104],1,-1,0
350,36,2,3,13616,5.0,4,4,0,[4.60347052 4.63557747],6,3,0
351,36,1,4,13615,6.0,3,3,0,[13.43754627  8.62282324],2,-2,0
352,36,21,6,13617,4.0,5,5,0,[3.1393705  4.57146206 8.47869347],8,2,0
353,36,17,7,13625,0.0,13,13,0,[ 8.30701832  4.63164653 11.16635987],4,-3,0
354,36,15,8,13621,0.0,9,9,0,[ 8.18798876  3.14949125 10.24465236],7,-1,0
355,36,23,9,13620,1.0,8,8,0,[13.72978785  3.93644767 14.85285251],10,1,0
356,36,11,10,13624,0.0,12,12,0,[ 3.44717747 14.18816609  6.95526287],9,-1,0
357,36,19,11,13628,0.0,16,16,0,[12.67099392  9.4983388 ],12,1,0
358,36,3,12,13619,2.0,7,7,0,[11.0557649  10.20890886],13,1,0
359,36,5,13,13622,0.0,10,10,0,[ 9.00438132  3.5915054  13.32657418],14,1,0
360,36,18,14,13627,0.0,15,15,0,[8.92509993 7.90156525 4.76031991],17,3,0
361,36,13,16,13618,3.0,6,6,0,[7.89081794 6.44004624],16,0,0
362,36,22,17,13623,0.0,11,11,0,[8.77957802 5.36344989 6.59106377],21,4,0
363,36,24,20,13626,0.0,14,14,0,[14.10663291 12.41829688 14.73159574],20,0,0
364,36,16,21,13629,0.0,17,17,0,[ 3.4106892  12.75436868  3.55393157],11,-10,0
365,37,13,1,13635,7.0,6,6,0,[ 7.38199666 13.49194476  8.20030491],1,0,0
366,37,4,2,13631,18.0,1,1,1,[ 3.03369354 13.87561365  6.02019383],2,0,0
367,37,8,3,13630,16.0,2,2,1,[10.50625297  9.03855065  9.24306218],4,1,0
368,37,1,4,13632,14.0,3,3,0,[14.64501849  8.62754361  5.57516135],5,1,0
369,37,2,5,13633,10.0,4,4,0,[10.9015459  11.95227335  8.85706349],7,2,0
370,37,3,6,13636,2.0,8,8,0,[3.89710068 8.37273093],6,0,0
371,37,9,7,13649,0.0,20,20,0,[6.69058583 7.66580407],3,-4,0
372,37,15,8,13638,2.0,7,7,0,[8.04098105 8.27564536],8,0,0
373,37,23,9,13637,1.0,10,10,0,[8.53421328 6.54529252],9,0,0
374,37,17,10,13642,0.0,12,12,0,[ 3.05309376 10.57280323  3.31922512],10,0,0
375,37,5,11,13639,1.0,9,9,0,[10.50507876 10.55357592],12,1,0
376,37,21,12,13634,7.0,5,5,0,[6.52674312 4.8971025 ],14,2,0
377,37,11,14,13641,0.0,14,14,0,[11.66271402 10.3023449 ],15,1,0
378,37,18,15,13644,0.0,15,15,0,[10.43987905  6.14232709  8.77188051],11,-4,0
379,37,24,16,13643,0.0,16,16,0,[13.10172658  5.37404515],16,0,0
380,37,26,17,13648,0.0,17,17,0,[ 7.81766629  7.21149099 12.681185  ],17,0,0
381,37,19,18,13645,0.0,18,18,0,[3.61210582 5.38670409],18,0,0
382,37,22,19,13640,0.0,13,13,0,[14.79706197 14.13345321 10.86869252],19,0,0
383,37,25,20,13647,0.0,11,11,0,[3.97403743 9.01891646],20,0,0
384,37,16,22,13646,0.0,19,19,0,[6.61999949 7.75701359],22,0,0
385,38,13,1,13655,17.0,4,4,1,[ 5.01635101 10.40024442 13.64958693],3,2,0
386,38,1,2,13652,22.0,3,3,0,[10.59954858 12.29300183],2,0,0
387,38,8,3,13650,22.0,2,2,1,[9.01540037 6.38318862 7.4002005 ],4,1,0
388,38,4,4,13651,22.0,1,1,1,[11.27655196  4.54851314 13.54051091],1,-3,0
389,38,2,5,13653,15.0,5,5,0,[8.56201322 4.42514596 6.30776295],5,0,0
390,38,9,6,13669,3.0,8,8,0,[11.78077676  5.34870001],6,0,0
391,38,21,7,13654,8.0,6,6,0,[7.52632164 3.80199923 5.2691756 ],7,0,0
392,38,17,8,13662,0.0,13,13,0,[10.13638753  6.29895861 10.1977494 ],9,1,0
393,38,15,9,13658,4.0,7,7,0,[3.09350899 4.48084672],11,2,0
394,38,3,10,13656,2.0,9,9,0,[3.28970975 6.60641578],10,0,0
395,38,25,11,13667,0.0,12,12,0,[ 7.29838634  4.00745374 11.5693577 ],13,2,0
396,38,5,12,13659,1.0,10,10,0,[ 3.18005301 13.91478165],8,-4,0
397,38,19,13,13665,0.0,21,21,0,[10.13477324 11.75411879],12,-1,0
398,38,23,14,13657,1.0,11,11,0,[14.04679877 10.32563836 11.66964674],15,1,0
399,38,22,15,13660,0.0,14,14,0,[14.15239348  7.16165883],16,1,0
400,38,18,16,13664,0.0,16,16,0,[ 9.32810543 13.12866127],17,1,0
401,38,11,17,13661,0.0,15,15,0,[4.08165656 8.27903431],14,-3,0
402,38,24,18,13663,0.0,17,17,0,[ 6.08085063 11.11542397  6.3755788 ],19,1,0
403,38,26,19,13668,0.0,19,19,0,[3.92347467 4.41307074 4.17437056],20,1,0
404,38,16,20,13666,0.0,20,20,0,[14.98211534  6.07933064 11.69501087],18,-2,0
405,38,27,22,13670,0.0,18,18,0,[ 4.40326911 10.66272955],22,0,0
406,39,13,1,13676,27.0,3,3,2,[10.73031806  3.61381547],1,0,0
407,39,4,2,13672,28.0,2,2,1,[9.23130377 6.72711359 6.58420929],3,1,0
408,39,8,3,13671,22.0,4,4,1,[12.52233404  6.39414163  6.75988071],5,2,0
409,39,1,4,13673,30.0,1,1,0,[10.57095284  5.35516188],2,-2,0
410,39,9,5,13690,8.0,6,6,0,[ 4.12113239 11.30301987  3.06175396],4,-1,0
411,39,15,6,13679,4.0,10,10,0,[6.54182395 5.11189721 4.29760622],7,1,0
412,39,2,7,13674,15.0,5,5,0,[ 7.75176019 12.58138026],9,2,0
413,39,5,8,13680,3.0,11,11,0,[14.25657501  3.69186422],6,-2,0
414,39,14,9,13692,4.0,9,9,0,[ 6.65192967 14.40714752 13.9704991 ],8,-1,0
415,39,21,10,13675,8.0,7,7,0,[13.95051265 11.7171563   9.77398357],11,1,0
416,39,3,11,13677,5.0,8,8,0,[13.21068928 10.53009066  4.54215753],13,2,0
417,39,22,12,13681,0.0,15,15,0,[5.22832671 5.74180309 8.66568678],12,0,0
418,39,11,13,13682,1.0,12,12,0,[ 3.01995691 14.05590979],14,1,0
419,39,18,14,13685,0.0,18,18,0,[8.56409371 3.02163034],15,1,0
420,39,19,15,13686,0.0,17,17,0,[5.74568721 7.51118685],17,2,0
421,39,24,16,13684,0.0,21,21,0,[ 3.2277281   6.18646978 13.15410049],10,-6,0
422,39,23,17,13678,1.0,13,13,0,[ 4.50620252  8.84632505 14.83306021],19,2,0
423,39,25,18,13688,0.0,14,14,0,[ 8.95479036 13.82532516],18,0,0
424,39,17,19,13683,0.0,16,16,0,[14.152864    8.05160338 13.0079368 ],20,1,0
425,39,16,20,13687,0.0,19,19,0,[14.84872698 14.63690434],16,-4,0
426,39,27,21,13691,0.0,20,20,0,[11.34919504 10.26232497 12.57198104],21,0,0
427,39,26,22,13689,0.0,22,22,0,[4.94514867 5.52050066],22,0,0
428,40,4,1,13694,38.0,1,1,2,[12.05472449  6.37004624 13.04630857],2,1,0
429,40,1,2,13695,38.0,2,2,0,[13.29078283  6.36559947],1,-1,0
430,40,13,3,13698,33.0,3,3,2,[ 8.81698705 10.45259151  7.94467487],3,0,0
431,40,21,4,13697,13.0,6,6,0,[5.85873675 3.31135283 3.2617189 ],5,1,0
432,40,3,5,13699,5.0,8,8,0,[ 3.01624703 12.58051465],4,-1,0
433,40,17,6,13705,0.0,17,17,0,[14.11015004  4.6707112 ],7,1,0
434,40,2,7,13696,18.0,5,5,0,[10.0602939   8.47795954],8,1,0
435,40,9,8,13712,12.0,7,7,0,[ 4.62965184  4.23563901 12.1813957 ],6,-2,0
436,40,22,9,13703,0.0,16,16,0,[ 8.67622004 12.2355631 ],11,2,0
437,40,18,10,13707,0.0,18,18,0,[ 8.7794136  12.85531557],9,-1,0
438,40,25,11,13710,2.0,12,12,0,[10.66693724 11.1595941 ],12,1,0
439,40,24,12,13706,0.0,22,22,0,[12.91923338  8.57752717  9.16770034],13,1,0
440,40,14,13,13714,4.0,9,9,0,[12.35456489  6.71508403 10.18088311],10,-3,0
441,40,15,14,13701,4.0,10,10,0,[12.0693199   5.57405706],15,1,0
442,40,5,15,13702,3.0,11,11,0,[ 4.85487405 11.4669914 ],16,1,1
443,40,8,16,13693,23.0,4,4,1,[12.17288806 14.29334738],14,-2,0
444,40,19,17,13708,0.0,19,19,0,[ 6.33314602 12.41281019],18,1,0
445,40,26,18,13711,0.0,15,15,0,[ 5.00181191  6.77235978 13.07152568],19,1,0
446,40,16,19,13709,0.0,20,20,0,[ 4.21677027 11.41096498],20,1,0
447,40,23,20,13700,1.0,14,14,0,[12.03641952 11.56178944],21,1,0
448,40,11,21,13704,1.0,13,13,0,[14.12914817 13.62242821],22,1,0
449,40,27,22,13713,0.0,21,21,0,[ 5.49953279 10.63346972],17,-5,0
450,41,1,1,13717,48.0,1,1,1,[13.25017335  5.72065868 12.50377842],1,0,0
451,41,4,2,13716,40.0,2,2,2,[ 5.85616297 14.24058635  6.1848556 ],2,0,0
452,41,2,3,13718,26.0,5,5,0,[13.91927215  8.57068434  6.07767012],4,1,0
453,41,8,4,13715,27.0,4,4,1,[ 3.65532069  9.25426704 14.56452158],5,1,0
454,41,13,5,13720,33.0,3,3,2,[ 6.38669364  5.81318071 13.02627288],3,-2,0
455,41,17,6,13727,0.0,15,15,0,[12.14778807 12.67159828  3.00122377],6,0,0
456,41,3,7,13721,5.0,10,10,0,[11.01590759  3.32026586],7,0,0
457,41,9,8,13734,12.0,7,7,0,[ 8.83673164 13.41856992],9,1,0
458,41,21,9,13719,13.0,6,6,0,[11.88386274 12.53554926],8,-1,0
459,41,15,10,13723,4.0,13,13,0,[11.68203516  5.23935832],10,0,0
460,41,11,11,13726,4.0,12,12,0,[14.76634704  8.80731784 10.99816566],12,1,0
461,41,24,12,13728,0.0,22,22,0,[ 6.73676973  9.60504169 11.52454551],11,-1,0
462,41,22,13,13725,0.0,17,17,0,[5.68374458 5.28624843],13,0,0
463,41,14,14,13736,4.0,11,11,0,[3.42010382 6.6918546  6.88076396],14,0,0
464,41,18,15,13729,0.0,19,19,0,[10.52538697  8.72451026],17,2,0
465,41,26,16,13733,0.0,16,16,0,[8.00334507 5.44216963 9.22526153],16,0,0
466,41,19,17,13730,0.0,18,18,0,[12.29718108  4.16776839 12.45740125],18,1,0
467,41,23,18,13722,2.0,14,14,0,[ 9.72648821 13.64362302],19,1,0
468,41,25,19,13732,8.0,8,8,0,[8.89033695 6.03940271],21,2,0
469,41,16,20,13731,0.0,20,20,0,[ 5.07591643 13.08897261],20,0,0
470,41,27,21,13735,0.0,21,21,0,[ 6.93258384 12.97263347],15,-6,0
471,41,5,22,13724,8.0,9,9,0,[14.03307098  8.62877937  4.91636014],22,0,0
472,42,1,1,13739,58.0,1,1,2,[14.3890533 11.378552 ],3,2,0
473,42,4,2,13738,48.0,2,2,2,[9.94331865 5.50348796],1,-1,0
474,42,13,3,13742,39.0,3,3,2,[ 6.72698409 10.56967369],4,1,0
475,42,8,4,13737,32.0,4,4,1,[ 8.85936288 11.78893975],2,-2,0
476,42,2,5,13740,26.0,5,5,0,[14.79251166 12.35591754 11.32057137],6,1,0
477,42,5,6,13746,12.0,8,8,0,[10.75978037 14.42625403  6.57291251],5,-1,0
478,42,20,7,13759,1.0,16,16,0,[5.70829247 9.25590861],8,1,0
479,42,15,8,13745,7.0,10,10,0,[11.65881153  4.45085722],9,1,0
480,42,17,9,13749,2.0,14,14,0,[7.1585227  7.91247734 9.49586956],7,-2,0
481,42,21,10,13741,13.0,6,6,0,[10.64839703  9.87509791 12.30068488],10,0,0
482,42,14,11,13758,4.0,12,12,0,[11.94819546  5.20633416 11.3425864 ],13,2,0
483,42,23,12,13744,2.0,15,15,0,[ 5.08500097 14.82105291],12,0,0
484,42,18,13,13751,0.0,20,20,0,[4.73293126 3.24662827 6.93290749],15,2,0
485,42,3,14,13743,5.0,11,11,0,[ 9.45669962 12.54044785 11.34598241],11,-3,0
486,42,22,15,13747,0.0,18,18,0,[10.9271103  12.74543926],17,2,0
487,42,19,16,13752,0.0,19,19,0,[3.61671432 7.75398807],14,-2,0
488,42,25,17,13754,8.0,9,9,0,[ 9.20313038 13.97608826 12.11309011],16,-1,0
489,42,11,18,13748,4.0,13,13,0,[11.79534776 14.3768259 ],18,0,0
490,42,24,19,13750,0.0,23,23,0,[ 6.58639857 12.33542803  6.35770444],20,1,0
491,42,26,20,13755,0.0,17,17,0,[5.21412822 8.49101495],19,-1,0
492,42,16,21,13753,0.0,21,21,0,[8.90181796 6.06579865],21,0,0
493,42,27,22,13757,0.0,22,22,0,[ 4.40606908  6.72900173 14.54838247],22,0,0
494,43,13,1,13765,47.0,3,3,2,[3.55770346 3.95908331],1,0,0
495,43,1,2,13762,64.0,1,1,2,[8.52885604 3.68867618],2,0,0
496,43,8,3,13760,42.0,4,4,2,[ 5.92309098  9.4717431  11.64304785],3,0,0
497,43,9,4,13779,17.0,6,6,0,[10.06492485  8.22247278 13.44271619],5,1,0
498,43,21,5,13764,16.0,7,7,0,[11.30463289 14.01263729],6,1,0
499,43,5,6,13769,12.0,8,8,0,[13.53714897  3.46720358  8.80376736],4,-2,0
500,43,2,7,13763,30.0,5,5,0,[3.16520076 9.65544695],9,2,0
501,43,15,8,13768,7.0,10,10,0,[14.45043906 11.95154461],8,0,0
502,43,3,9,13766,5.0,11,11,0,[12.79696106  4.92271385],11,2,0
503,43,4,10,13761,50.0,2,2,2,[4.40709277 7.80962882],10,0,0
504,43,23,11,13767,2.0,15,15,0,[14.9384052   7.03724695 10.31785009],7,-4,0
505,43,18,12,13774,1.0,16,16,0,[11.78373137  4.52710252],12,0,0
506,43,22,13,13770,0.0,19,19,0,[ 4.10963747 12.50040177],13,0,0
507,43,17,14,13772,2.0,14,14,0,[14.33851303 13.3881007   7.98802536],15,1,0
508,43,26,15,13778,0.0,18,18,0,[5.80788672 7.23826525 4.18155463],14,-1,0
509,43,14,16,13781,4.0,12,12,0,[5.02445618 3.64239829],16,0,0
510,43,24,17,13773,0.0,23,23,0,[10.70316176  3.16130478],18,1,0
511,43,25,18,13777,8.0,9,9,0,[ 4.77139609 14.3375984 ],17,-1,0
512,43,19,19,13775,0.0,20,20,0,[ 6.0213356   9.30799673 11.27106954],20,1,0
513,43,27,20,13780,0.0,22,22,0,[11.43889288 14.39458719 10.63357148],21,1,0
514,43,16,21,13776,0.0,21,21,0,[9.91726913 5.3547727 ],22,1,0
515,43,11,22,13771,4.0,13,13,0,[13.66660961 10.79667676],19,-3,0
516,44,1,1,13785,70.0,1,1,2,[ 7.27185489 11.36065786],2,1,0
517,44,8,2,13783,52.0,3,3,3,[8.14293088 7.11653557 4.11386628],3,1,0
518,44,4,3,13784,58.0,2,2,2,[ 3.25804748 13.32368681 13.2247858 ],1,-2,0
519,44,13,4,13788,51.0,4,4,2,[14.91938689  3.7528957   9.43328216],5,1,0
520,44,9,5,13802,22.0,6,6,0,[7.2004971  9.94871321],7,2,0
521,44,23,6,13790,2.0,15,15,0,[11.73061699 14.30477928],6,0,0
522,44,5,7,13792,14.0,8,8,0,[ 5.14499136 12.36090488  7.98828534],9,2,0
523,44,21,8,13787,17.0,7,7,0,[7.12069994 6.03528417],4,-4,0
524,44,2,9,13786,33.0,5,5,0,[6.97882443 6.86770691],10,1,0
525,44,15,10,13791,7.0,10,10,0,[5.250897   8.68227822],8,-2,0
526,44,17,11,13795,2.0,14,14,0,[12.42620779  6.81195465],13,2,0
527,44,14,12,13804,4.0,12,12,0,[ 6.16856228 13.57189699 12.0828319 ],12,0,0
528,44,25,13,13800,8.0,9,9,0,[ 4.81672394  9.94099198 11.86767988],15,2,0
529,44,22,14,13793,0.0,18,18,0,[ 8.8557511  12.22434341 12.99708997],14,0,0
530,44,26,15,13801,0.0,19,19,0,[10.1167233  10.66945694],17,2,0
531,44,24,16,13796,0.0,23,23,0,[13.12116591  8.49985131 12.87959248],11,-5,0
532,44,3,17,13789,5.0,11,11,0,[14.6464587   6.25128768 14.20315145],16,-1,0
533,44,18,18,13797,1.0,16,16,0,[9.59697098 7.57670322],19,1,0
534,44,19,19,13798,0.0,20,20,0,[9.96945507 7.5478635 ],20,1,0
535,44,16,20,13799,0.0,21,21,0,[ 4.44319551  5.78175575 11.90994791],18,-2,0
536,44,11,21,13794,4.0,13,13,0,[ 4.06109455 11.8296361 ],22,1,0
537,44,27,22,13803,0.0,22,22,0,[14.44550628  6.92308079 13.94064777],21,-1,0
538,45,8,1,13806,52.0,4,4,3,[7.33155459 7.97879615 5.13094777],3,2,0
539,45,4,2,13807,68.0,2,2,3,[10.83329487  4.23976768  3.98770943],2,0,0
540,45,13,3,13811,59.0,3,3,2,[9.4323097  4.01440651],5,2,0
541,45,2,4,13809,36.0,5,5,0,[ 9.34711401 11.27116509],1,-3,0
542,45,9,5,13825,24.0,6,6,0,[13.5734843   6.59576583 14.00234195],4,-1,0
543,45,17,6,13818,8.0,10,10,0,[ 5.87193798 13.49148753],7,1,0
544,45,5,7,13815,15.0,8,8,0,[ 4.78387358 14.59967511],8,1,0
545,45,15,8,13814,7.0,12,12,0,[ 7.57193365 14.11957498],6,-2,0
546,45,23,9,13813,2.0,15,15,0,[ 3.42744683 13.80619168],9,0,0
547,45,1,10,13808,70.0,1,1,2,[9.48923096 6.93626173],11,1,0
548,45,3,11,13812,5.0,13,13,0,[13.24447432  5.89465005],13,2,0
549,45,25,12,13823,13.0,9,9,0,[12.77936379  6.40422077 13.71845943],10,-2,0
550,45,21,13,13810,17.0,7,7,0,[13.87502025 11.01908418 13.65683596],14,1,0
551,45,22,14,13816,0.0,18,18,0,[11.95294252 10.69240732  7.9803471 ],12,-2,0
552,45,19,15,13821,0.0,20,20,0,[ 3.14252799 10.60593762 11.55852189],17,2,0
553,45,11,16,13817,4.0,14,14,0,[12.88094746  4.47901573],15,-1,0
554,45,18,17,13820,1.0,16,16,0,[7.03929167 6.64366157 8.90411154],19,2,0
555,45,26,18,13824,0.0,19,19,0,[11.53895963 12.36683337 13.99752504],16,-2,0
556,45,24,19,13819,0.0,23,23,0,[9.40542797 9.62888283],21,2,0
557,45,14,20,13827,8.0,11,11,0,[ 7.79069735 13.75085151 12.43986496],18,-2,0
558,45,16,21,13822,0.0,21,21,0,[10.75685265  3.40786374],20,-1,0
559,46,4,1,13830,73.0,2,2,3,[10.82986817 10.72148789 11.40826911],2,1,0
560,46,1,2,13831,80.0,1,1,3,[ 3.18271554 13.34333534  7.96903697],3,1,0
561,46,2,3,13832,42.0,5,5,0,[10.57959494 10.63792886  6.30736338],5,2,0
562,46,8,4,13829,60.0,3,3,3,[ 6.94592487 11.5242549 ],4,0,0
563,46,3,5,13835,7.0,12,12,0,[ 6.70758318 11.77952301  9.89686555],7,2,0
564,46,23,6,13836,5.0,14,14,0,[ 5.40110253 11.02241177  9.51693096],1,-5,0
565,46,9,7,13848,28.0,6,6,0,[12.98634974  7.29105003  4.22969295],9,2,0
566,46,21,8,13833,17.0,7,7,0,[14.25263964  4.98428215],6,-2,0
567,46,15,9,13837,7.0,13,13,0,[11.42667412 10.19433808],8,-1,0
568,46,17,10,13841,8.0,10,10,0,[ 7.92283935 10.31969326],10,0,0
569,46,14,11,13850,8.0,11,11,0,[3.41506687 9.02306572 7.36885268],11,0,0
570,46,5,12,13838,16.0,8,8,0,[3.7252366 3.3064166],12,0,0
571,46,25,13,13846,13.0,9,9,0,[7.60820899 7.10806714 8.59882141],14,1,0
572,46,13,14,13834,59.0,4,4,2,[ 4.63915245  7.13847516 13.30527218],13,-1,0
573,46,19,15,13844,0.0,20,20,0,[14.20073902  8.80947612],16,1,0
574,46,24,16,13842,0.0,23,23,0,[10.22093376  6.08467466 12.7751999 ],15,-1,0
575,46,18,17,13843,1.0,16,16,0,[11.65169033  5.74327064],19,2,0
576,46,22,18,13839,0.0,18,18,0,[ 5.21343077  9.68241449 10.12562365],17,-1,0
577,46,11,19,13840,4.0,15,15,0,[14.83712039  9.18847945],20,1,0
578,46,20,20,13851,1.0,17,17,0,[11.09221009  5.71483482  6.17810395],18,-2,0
579,46,16,21,13845,0.0,21,21,0,[7.42131119 6.96231278 9.3333828 ],21,0,0
580,47,13,1,13857,69.0,3,3,3,[ 8.71569146  8.32923904 13.70256262],1,0,0
581,47,1,2,13854,84.0,1,1,3,[11.91525559  4.17738845 13.8033547 ],2,0,0
582,47,8,3,13852,68.0,4,4,3,[3.29474886 6.45116308 7.84249604],5,2,0
583,47,4,4,13853,79.0,2,2,3,[12.23840129 12.57015814  4.41939024],3,-1,0
584,47,9,5,13871,29.0,6,6,0,[14.4938748  10.36781162],4,-1,0
585,47,2,6,13855,47.0,5,5,0,[ 9.93359948  4.35382176 12.31076501],6,0,0
586,47,5,7,13861,19.0,7,7,0,[10.75620307  4.14066088 11.32535312],8,1,0
587,47,3,8,13858,9.0,10,10,0,[ 5.26195765 12.33280342],9,1,0
588,47,15,9,13860,7.0,13,13,0,[ 7.22608657 14.62010838],7,-2,0
589,47,21,10,13856,17.0,8,8,0,[ 8.8689051  10.57770819],10,0,0
590,47,19,11,13867,0.0,20,20,0,[ 7.07592748 11.54633393  4.44867038],12,1,0
591,47,17,12,13864,8.0,11,11,0,[12.72261935 12.80515105  7.40643851],11,-1,0
592,47,14,13,13873,8.0,12,12,0,[8.2125198  6.96923178],13,0,0
593,47,25,14,13869,13.0,9,9,0,[12.87603817  6.37035268  9.67383926],15,1,0
594,47,24,15,13865,0.0,23,23,0,[ 5.50231443 10.32554825  4.85662367],16,1,0
595,47,23,16,13859,5.0,14,14,0,[ 9.77052293  4.69918029 14.95028723],14,-2,0
596,47,11,17,13863,4.0,15,15,0,[10.7765858   9.8376566  13.24013176],18,1,0
597,47,20,18,13874,1.0,17,17,0,[9.01741612 7.87242222],19,1,0
598,47,16,19,13868,0.0,21,21,0,[ 7.33459761 14.77392736 13.32662482],17,-2,0
599,47,29,20,13875,0.0,24,24,0,[13.95818584  8.2278867 ],21,1,0
600,47,18,21,13866,1.0,16,16,0,[10.81366131  4.86880499],22,1,0
601,47,22,22,13862,0.0,18,18,0,[11.42179238 12.97472512  7.96519102],20,-2,0
602,48,4,1,13877,89.0,2,2,4,[11.91639075  6.15173693],1,0,0
603,48,1,2,13878,92.0,1,1,3,[13.1098623  14.80296588 14.91439465],2,0,0
604,48,13,3,13881,69.0,4,4,3,[ 3.83621758 11.28032146],3,0,0
605,48,2,4,13879,52.0,5,5,0,[10.13700201  9.5544442 ],5,1,0
606,48,8,5,13876,74.0,3,3,3,[10.67109924 10.55958661 10.34390736],7,2,0
607,48,9,6,13895,33.0,6,6,0,[14.57398416  3.52303667],6,0,0
608,48,5,7,13885,21.0,7,7,0,[10.92873787  7.74741314  3.16148279],9,2,0
609,48,3,8,13882,12.0,10,10,0,[ 8.03097859 11.06203029],8,0,0
610,48,15,9,13884,7.0,13,13,0,[8.69257005 9.54775817 5.49193909],4,-5,0
611,48,18,10,13890,2.0,16,16,0,[ 4.5953093   8.23302199 11.32789269],10,0,0
612,48,17,11,13888,8.0,11,11,0,[ 6.18752927 11.82844714 11.82183644],12,1,0
613,48,22,12,13886,0.0,18,18,0,[14.55240715 11.71952243],11,-1,0
614,48,25,13,13893,13.0,9,9,0,[6.63454678 6.73063086],13,0,0
615,48,19,14,13891,0.0,20,20,0,[13.40902213 12.28617694],14,0,0
616,48,21,15,13880,17.0,8,8,0,[9.77816411 4.27155898],17,2,0
617,48,20,16,13898,1.0,17,17,0,[12.84695198 10.06738852  8.94994667],15,-1,0
618,48,11,17,13887,4.0,15,15,0,[ 7.78673499  5.5206416  12.44279708],16,-1,0
619,48,23,18,13883,5.0,14,14,0,[9.33658855 9.94222709],18,0,0
620,48,24,19,13889,0.0,23,23,0,[12.88894871  4.75982491 13.16872202],19,0,0
621,48,14,20,13897,8.0,12,12,0,[5.70829042 6.56457673 7.83078817],21,1,0
622,48,16,21,13892,0.0,21,21,0,[10.31200242 14.39594404  9.7780453 ],22,1,0
623,48,29,22,13899,0.0,24,24,0,[ 9.15968724 12.11951822  5.80907   ],20,-2,0
624,49,8,1,13900,84.0,3,3,4,[14.77844428  7.01939737],3,2,0
625,49,13,2,13905,77.0,4,4,3,[ 5.92439125 13.93923577 11.78411577],2,0,0
626,49,4,3,13901,95.0,2,2,4,[8.3124761  8.47195487],1,-2,0
627,49,1,4,13902,97.0,1,1,3,[9.56405914 8.74521881],4,0,0
628,49,3,5,13906,15.0,9,9,0,[12.9286408  11.29563646],7,2,0
629,49,2,6,13903,56.0,5,5,0,[ 7.11384004 13.35620826  8.35647347],5,-1,0
630,49,17,7,13912,10.0,11,11,0,[12.01518248 13.07437558 10.26418154],9,2,0
631,49,15,8,13908,7.0,13,13,0,[11.56277833 13.02195868 10.55110111],8,0,0
632,49,5,9,13909,22.0,7,7,0,[ 3.37648512 10.01622502  5.51423732],6,-3,0
633,49,23,10,13907,5.0,14,14,0,[10.56443428  9.01094394 14.42426565],11,1,0
634,49,14,11,13921,8.0,12,12,0,[ 7.45937706 11.07917616],12,1,0
635,49,18,12,13914,2.0,16,16,0,[10.92390666 13.53678116],10,-2,0
636,49,24,13,13913,0.0,21,21,0,[12.66337998  5.17295818],14,1,0
